
0.146, 0.707, 0.854, 0.382, 0.382
0.231, 0.641, 0.846, 0.415, 0.403
-I 100 -K 0 -S 5 -depth 0
0.410, 0.705, 0.754, 0.540, 0.532
0.385, 0.712, 0.750, 0.520, 0.497
0.325, 0.675, 0.700, 0.471, 0.445
0.237, 0.658, 0.737, 0.416, 0.416
0.220, 0.732, 0.854, 0.433, 0.418
0.308, 0.718, 0.846, 0.467, 0.455
-I 100 -K 0 -S 7 -depth 0
0.426, 0.689, 0.738, 0.544, 0.536
0.385, 0.673, 0.750, 0.514, 0.489
0.325, 0.675, 0.700, 0.474, 0.448
0.263, 0.658, 0.737, 0.429, 0.419
0.195, 0.707, 0.829, 0.402, 0.395
0.308, 0.718, 0.846, 0.467, 0.453
-I 100 -K 0 -S 9 -depth 0
0.410, 0.689, 0.754, 0.538, 0.533
0.423, 0.692, 0.750, 0.549, 0.524
0.325, 0.675, 0.700, 0.470, 0.445
0.263, 0.658, 0.737, 0.433, 0.422
0.220, 0.683, 0.854, 0.427, 0.413
0.282, 0.692, 0.846, 0.447, 0.435
-I 100 -K 1 -S 1 -depth 0
0.426, 0.721, 0.770, 0.551, 0.542
0.481, 0.712, 0.750, 0.582, 0.563
0.325, 0.675, 0.725, 0.475, 0.459
0.263, 0.684, 0.737, 0.435, 0.425
0.293, 0.707, 0.854, 0.458, 0.438
0.359, 0.718, 0.846, 0.504, 0.491
-I 100 -K 2 -S 1 -depth 0
0.426, 0.705, 0.754, 0.548, 0.540
0.404, 0.712, 0.750, 0.536, 0.517
0.325, 0.675, 0.700, 0.462, 0.440
0.263, 0.658, 0.737, 0.431, 0.420
0.195, 0.707, 0.829, 0.401, 0.391
0.333, 0.692, 0.846, 0.483, 0.467
-I 100 -K 3 -S 1 -depth 0
0.393, 0.721, 0.738, 0.533, 0.523
0.404, 0.731, 0.750, 0.535, 0.516
0.325, 0.650, 0.725, 0.457, 0.436
0.184, 0.658, 0.737, 0.381, 0.379
0.195, 0.732, 0.829, 0.397, 0.386
0.308, 0.692, 0.846, 0.467, 0.452
-I 100 -K 4 -S 1 -depth 0
0.393, 0.721, 0.738, 0.533, 0.523
0.404, 0.731, 0.750, 0.535, 0.516
0.325, 0.650, 0.725, 0.457, 0.436
0.184, 0.658, 0.737, 0.381, 0.379
0.195, 0.732, 0.829, 0.397, 0.386
0.308, 0.692, 0.846, 0.467, 0.452
